id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final
1.3047857228100037e+18,1.3015296323956654e+18,how could  covid19 be a punishment from god when the whole concept is a lie itself  my father in heaven dose not send confusion into thats the doing if  the devils work  the world eu took this  virus and ran with it,"@CNN How could  covid-19 be a punishment from god when the whole concept is a lie itself,  my father in Heaven dose not send confusion into ThAts the doing if  the devils work , the world (E.U. took this  virus and ran with it ,",could covid19 punishment god whole concept lie father heaven dose send confusion thats devil work world eu take virus ran
1.3047857236654776e+18,1.2440854383457075e+18,you have top secret info about our nuke program to a journalist u put this country in danger u were bragging about it u should be removed from office for this u lied about covid as well republicansagainsttrump liarinchief bidenharrislandslide2020,@realDonaldTrump You have top secret info about our nuke program to a journalist.! U put this country in danger. U were bragging about it. U should be removed from office for this. U lied about COVID as well. #RepublicansAgainstTrump #LiarInChief #BidenHarrisLandslide2020,top secret info nuke program journalist u put country danger u bragging u remove office u lie covid well republicansagainsttrump liarinchief bidenharrislandslide2020
1.3047857240599306e+18,10141422.0,photos video hong kong disneyland resort celebrates 15th anniversary despite ongoing closure,"PHOTOS, VIDEO: Hong Kong Disneyland Resort Celebrates 15th Anniversary Despite Ongoing Closure

https://t.co/khBZOU1Yc6 https://t.co/OhPVsBhKC1",photo video hong kong disneyland resort celebrates 15th anniversary despite ongoing closure
1.304785725439738e+18,1.240384274337063e+18,the latest discovercovid discovered by    covid19 breaking,The Latest DiscoverCovid https://t.co/U4zjpfwcfe Discovered by @ramy_khalil20 @Ameliavega98 @RKMittal9 #covid19 #breaking,late discovercovid discover covid19 break
1.304785725481681e+18,4084926508.0,this current pandemic of fear has revealed that humanity’s futile trust in self is built on a crumbling foundation,This current pandemic of fear has revealed that humanity’s futile trust in self is built on a crumbling foundation.,current pandemic fear reveal humanity ’ futile trust self built crumble foundation
1.304785725699715e+18,8.866454204026716e+17,thinking about it again surviving covid isnt really the biggest issue 95 chance to recover i believe its the stigma youll get afterward of recovering people wont stop making fun of you and your family and call you covid guy really is a shame,"Thinking about it again, surviving covid isn't really the biggest issue (95% chance to recover I believe). It's the stigma you'll get afterward of recovering. People won't stop making fun of you and your family and call you ""Covid guy"". Really is a shame",think survive covid isnt really big issue 95 chance recover believe stigma youll get afterward recover people wont stop make fun family call covid guy really shame
1.3047857247645737e+18,8774352.0,six months into quarantine,Six months into quarantine https://t.co/MwM7DdAEAS,six month quarantine
1.3047857260857508e+18,1494313802.0,please be kind to teachers in the next few weeksteacher teacherlife remotelearning covid,"Please be kind to teachers in the next few weeks.

#teacher #teacherlife #remotelearning #COVID https://t.co/nntjnHi8ND",please kind teacher next weeksteacher teacherlife remotelearning covid
1.304785727142744e+18,825155665.0,the data generated so far are mostly individual case studies and lowpowered studies with small numbers of patients large clinical trials are needed for therapies to be generally approved ill link some openaccess scientific papers in subsequent tweets,"@HardMoneyCowboy @SteveSkojec @MarkBra32931299 @SpencerCasey13 The data generated so far are mostly individual case studies and low-powered studies with small numbers of patients. Large, clinical trials are needed for therapies to be generally approved. I'll link some open-access scientific papers in subsequent tweets.",data generate far mostly individual case study lowpowered study small number patient large clinical trial need therapy generally approve ill link openaccess scientific paper subsequent tweet
1.304785727821996e+18,1.2816792246471025e+18,a country with zero resources has 2324000 total deaths due to covid19 while america with every resource known to man has over 190000 deaths for the same disease and in the same period of time how come 🤔,"@Reuters A country with Zero resources has 23/24,000 total deaths due to Covid-19, while America, with every resource known to man, has over 190,000 death's for the same disease and in the same period of time..! How come!? 🤔",country zero resource 2324000 total death due covid19 america every resource know man 190000 death disease period time come 🤔
1.3047857272685486e+18,30575767.0,yellowvests right now protesting covid19 mandatory measures in paris rnwwg1wgaww qanons covidhoax2020,"#YellowVests right now protesting #Covid_19 mandatory measures in Paris RN
#WWG1WGAWW 
#QANONS 
#Covidhoax2020 https://t.co/XRDRyrb8Zy",yellowvests right protest covid19 mandatory measure paris rnwwg1wgaww qanons covidhoax2020
1.3047857278096138e+18,1.1273255927963976e+18,people have said it in funnier ways than i could but like if you photographed a normal business guy on the street hed look the same as the guy on the left except hopefully wearing a mask no one dresses like people do in fashion shows irl and i doubt they ever have,"@Q_Review People have said it in funnier ways than I could but like, if you photographed a normal business guy on the street he'd look the same as the guy on the left except (hopefully) wearing a mask, no one dresses like people do in fashion shows irl, and I doubt they ever have.",people say funnier way could like photograph normal business guy street hed look guy left except hopefully wear mask one dress like people fashion show irl doubt ever
1.3047857283128812e+18,9.734240433732896e+17,since you don’t understand the process it’s the responsibility of the governor’s of each state to fill the stadiums with people by releasing restrictions due to covid19,"@TheMikeHolmgren  since you don’t understand the process, it’s the responsibility of the Governor’s of each state to fill the stadiums with people by releasing restrictions due to Covid19.",since ’ understand process ’ responsibility governor ’ state fill stadium people release restriction due covid19
1.304785729675985e+18,339714153.0,this college football season is already so odd that it’s unclear whether this is week 1 or week 2 no matter what you call it this pandemicaltered season is certainly ramping up — but not without hiccups,"This college football season is already so odd that it’s unclear whether this is Week 1 or Week 2. No matter what you call it, this pandemic-altered season is certainly ramping up — but not without hiccups. https://t.co/KOcTd9ALFp",college football season already odd ’ unclear whether week 1 week 2 matter call pandemicaltered season certainly ramp — without hiccup
1.304785730523279e+18,8.946594902467953e+17,i cant wear a mask because i have breathing problems ok hongseok has massive boobs but he still wears a shirt,"""i can't wear a mask because i have breathing problems"" ok hongseok has massive boobs but he still wears a shirt",cant wear mask breathing problem ok hongseok massive boob still wear shirt
1.3047857304981583e+18,395596319.0,bairn went back to school wednesday  just been informed she was in contact on wednesday with a member of staff who’s since tested positive  14 day quarantine at home for us now  😬,Bairn went back to school Wednesday.  Just been informed she was in contact on Wednesday with a member of staff who’s since tested positive.  14 day quarantine at home for us now.  😬,bairn go back school wednesday inform contact wednesday member staff ’ since test positive 14 day quarantine home u 😬
1.304785730665943e+18,1.303329761629012e+18,they still owe me 2k that’s “in the mail” and has been for several weeks now great way to treat your customers during covid,@Cignaquestions @AlleighBrown They still owe me 2k that’s “in the mail” and has been for several weeks now. Great way to treat your customers during #covid,still owe 2k ’ “ mail ” several week great way treat customer covid
1.3047857309846446e+18,9.025795477276508e+17,save our nhs no to privatisation fair pay for health workers peoplebeforeprofit,Save our NHS. No to privatisation. Fair pay for health workers. #PeopleBeforeProfit,save nh privatisation fair pay health worker peoplebeforeprofit
1.304785731320197e+18,1226848202.0,‘totally blessed’ ronald mcdonald house keeps serving families despite pandemic,‘Totally blessed’: Ronald McDonald House keeps serving families despite pandemic https://t.co/AJ7N8VljL5,‘ totally bless ’ ronald mcdonald house keep serve family despite pandemic
1.3047857317437071e+18,108733822.0,white house south dakotas coronavirus case rise testing levels deeply concerning via,"White House: South Dakota's coronavirus case rise, testing levels 'deeply concerning' https://t.co/qQg7N9QF61 via @argusleader",white house south dakota coronavirus case rise test level deeply concern via
